author,emojis,date
Bruna,":fearful:","Thursday, March 9, 2017"
Bruna,":neutral_face:","Thursday, March 9, 2017"
Bruna,":information_desk_person:","Thursday, March 9, 2017"
Bruna,":heart_eyes:","Thursday, March 9, 2017"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:,:kissing_heart:,:kissing_heart:,:kissing_heart:,:kissing_heart:,:kissing_heart:,:kissing_heart:,:kissing_heart:,:kissing_heart:,:kissing_heart:","Thursday, March 9, 2017"
Bruna,":relaxed:","Thursday, March 9, 2017"
Bruna,":sleeping:","Friday, March 10, 2017"
Jefferson,":cry:","Friday, March 10, 2017"
Jefferson,":kissing_heart:","Friday, March 10, 2017"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:,:kissing_heart:","Friday, March 10, 2017"
Bruna,":heart:,:heart:,:heart:,:heart:","Friday, March 10, 2017"
Bruna,":eyes:","Friday, March 10, 2017"
Bruna,":relaxed:,:relaxed:,:relaxed:,:relaxed:,:relaxed:","Friday, March 10, 2017"
Bruna,":nail_care:","Friday, March 10, 2017"
Bruna,":tada:","Friday, March 10, 2017"
Bruna,":tada:","Friday, March 10, 2017"
Bruna,":relaxed:","Friday, March 10, 2017"
Bruna,":relaxed:","Friday, March 10, 2017"
Bruna,":kissing_heart:","Friday, March 10, 2017"
Bruna,":heart_eyes:,:heart_eyes:,:heart_eyes:","Friday, March 10, 2017"
Jefferson,":eyes:","Friday, March 10, 2017"
Jefferson,":sob:","Friday, March 10, 2017"
Jefferson,":kissing_heart:,:kissing_heart:,:kissing_heart:","Saturday, March 11, 2017"
Bruna,":heart_eyes:","Sunday, March 12, 2017"
Jefferson,":pensive:","Sunday, March 12, 2017"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:","Sunday, March 12, 2017"
Bruna,":heart:,:kissing_heart:,:kissing_heart:","Monday, March 13, 2017"
Jefferson,":disappointed:","Monday, March 13, 2017"
Bruna,":eyes:","Monday, March 13, 2017"
Bruna,":scream:","Monday, March 13, 2017"
Bruna,":yum:,:yum:,:yum:,:yum:","Monday, March 13, 2017"
Bruna,":kissing_heart:","Monday, March 13, 2017"
Jefferson,":kissing_heart:","Tuesday, March 14, 2017"
Bruna,":heart:","Tuesday, March 14, 2017"
Bruna,":relaxed:","Tuesday, March 14, 2017"
Jefferson,":kissing_heart:","Tuesday, March 14, 2017"
Bruna,":heart:","Tuesday, March 14, 2017"
Bruna,":kissing_heart:","Wednesday, March 15, 2017"
Bruna,":yum:","Wednesday, March 15, 2017"
Jefferson,":kissing_heart:,:kissing_heart:,:kissing_heart:","Wednesday, March 15, 2017"
Bruna,":confounded:","Wednesday, March 15, 2017"
Bruna,":kissing_heart:","Wednesday, March 15, 2017"
Bruna,":tada:","Thursday, March 16, 2017"
Bruna,":kissing_heart:","Thursday, March 16, 2017"
Bruna,":heart_eyes:,:heart_eyes:,:heart_eyes:,:heart_eyes:,:heart_eyes:,:heart_eyes:,:heart_eyes:,:heart_eyes:,:heart_eyes:,:heart_eyes:,:heart_eyes:,:heart_eyes:","Thursday, March 16, 2017"
Bruna,":yum:,:yum:,:yum:","Thursday, March 16, 2017"
Bruna,":eyes:","Thursday, March 16, 2017"
Bruna,":see_no_evil:,:see_no_evil:,:see_no_evil:","Thursday, March 16, 2017"
Jefferson,":heart_eyes:","Thursday, March 16, 2017"
Bruna,":yum:","Thursday, March 16, 2017"
Bruna,":sob:","Thursday, March 16, 2017"
Bruna,":grimacing:","Thursday, March 16, 2017"
Jefferson,":bike:","Thursday, March 16, 2017"
Bruna,":heart_eyes:,:heart_eyes:,:heart_eyes:","Thursday, March 16, 2017"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:","Thursday, March 16, 2017"
Jefferson,":kissing_heart:,:kissing_heart:,:kissing_heart:","Thursday, March 16, 2017"
Bruna,":grimacing:","Thursday, March 16, 2017"
Bruna,":information_desk_person:","Thursday, March 16, 2017"
Bruna,":tada:,:tada:,:tada:,:tada:,:tada:,:tada:,:tada:,:tada:","Thursday, March 16, 2017"
Bruna,":relaxed:,:relaxed:,:relaxed:,:relaxed:","Thursday, March 16, 2017"
Bruna,":heart_eyes:","Thursday, March 16, 2017"
Bruna,":relaxed:","Thursday, March 16, 2017"
Bruna,":tada:","Thursday, March 16, 2017"
Bruna,":kissing_heart:","Thursday, March 16, 2017"
Jefferson,":sob:","Friday, March 17, 2017"
Bruna,":grimacing:","Friday, March 17, 2017"
Bruna,":grimacing:","Friday, March 17, 2017"
Jefferson,":cry:","Friday, March 17, 2017"
Jefferson,":heart_eyes:","Friday, March 17, 2017"
Bruna,":heart:","Friday, March 17, 2017"
Bruna,":heart_eyes:","Saturday, March 18, 2017"
Bruna,":heart_eyes:","Saturday, March 18, 2017"
Bruna,":heart_eyes:,:heart_eyes:,:heart_eyes:","Saturday, March 18, 2017"
Bruna,":relaxed:","Sunday, March 19, 2017"
Bruna,":clap:,:clap:,:clap:,:clap:,:clap:","Sunday, March 19, 2017"
Bruna,":relaxed:","Monday, March 20, 2017"
Bruna,":relaxed:","Monday, March 20, 2017"
Jefferson,":cry:,:cry:,:cry:,:cry:","Monday, March 20, 2017"
Jefferson,":kissing_heart:,:kissing_heart:,:kissing_heart:","Monday, March 20, 2017"
Bruna,":heart_eyes:","Monday, March 20, 2017"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:,:kissing_heart:","Tuesday, March 21, 2017"
Bruna,":relaxed:","Tuesday, March 21, 2017"
Bruna,":anguished:","Wednesday, March 22, 2017"
Bruna,":heart_eyes:","Wednesday, March 22, 2017"
Bruna,":heart_eyes:","Wednesday, March 22, 2017"
Bruna,":kissing_heart:","Thursday, March 23, 2017"
Bruna,":relaxed:","Thursday, March 23, 2017"
Jefferson,":rage:,:rage:,:rage:,:rage:,:rage:","Thursday, March 23, 2017"
Bruna,":relaxed:","Thursday, March 23, 2017"
Bruna,":eyes:","Thursday, March 23, 2017"
Bruna,":relaxed:","Thursday, March 23, 2017"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:,:kissing_heart:,:kissing_heart:,:kissing_heart:,:kissing_heart:","Friday, March 24, 2017"
Jefferson,":kissing_heart:,:kissing_heart:,:kissing_heart:","Friday, March 24, 2017"
Bruna,":heart_eyes:","Friday, March 24, 2017"
Bruna,":information_desk_person:","Friday, March 24, 2017"
Bruna,":crystal_ball:","Saturday, March 25, 2017"
Bruna,":kissing_heart:","Saturday, March 25, 2017"
Jefferson,":kissing_heart:,:kissing_heart:,:kissing_heart:","Saturday, March 25, 2017"
Jefferson,":pensive:","Saturday, March 25, 2017"
Bruna,":information_desk_person:","Saturday, March 25, 2017"
Bruna,":crystal_ball:","Sunday, March 26, 2017"
Jefferson,":pensive:","Monday, March 27, 2017"
Bruna,":sob:","Monday, March 27, 2017"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:,:kissing_heart:","Monday, March 27, 2017"
Bruna,":heart:","Monday, March 27, 2017"
Jefferson,":kissing_heart:,:kissing_heart:,:kissing_heart:","Monday, March 27, 2017"
Bruna,":heart_eyes:","Tuesday, March 28, 2017"
Bruna,":heart_eyes:","Tuesday, March 28, 2017"
Bruna,":heart_eyes:,:heart_eyes:,:heart_eyes:","Tuesday, March 28, 2017"
Bruna,":information_desk_person:","Wednesday, March 29, 2017"
Jefferson,":grin:","Wednesday, March 29, 2017"
Bruna,":kissing_heart:","Wednesday, March 29, 2017"
Bruna,":stuck_out_tongue_closed_eyes:","Wednesday, March 29, 2017"
Bruna,":eyes:","Wednesday, March 29, 2017"
Bruna,":relaxed:","Wednesday, March 29, 2017"
Bruna,":house:","Wednesday, March 29, 2017"
Bruna,":relaxed:","Wednesday, March 29, 2017"
Bruna,":kissing_heart:","Wednesday, March 29, 2017"
Bruna,":relaxed:","Thursday, March 30, 2017"
Bruna,":kissing_heart:","Thursday, March 30, 2017"
Jefferson,":kissing_heart:","Thursday, March 30, 2017"
Jefferson,":cry:","Thursday, March 30, 2017"
Bruna,":oncoming_automobile:,:sunrise:,:confetti_ball:,:swimmer:,:beers:,:sweat_drops:,:sunny:,:surfer:,:boat:","Friday, March 31, 2017"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:","Friday, March 31, 2017"
Bruna,":anguished:","Friday, March 31, 2017"
Bruna,":heart_eyes:,:heart_eyes:,:heart_eyes:,:heart_eyes:,:heart_eyes:,:heart_eyes:,:heart_eyes:","Friday, March 31, 2017"
Bruna,":sun_with_face:","Friday, March 31, 2017"
Jefferson,":sob:","Monday, April 3, 2017"
Bruna,":sun_with_face:","Monday, April 3, 2017"
Bruna,":sob:","Monday, April 3, 2017"
Bruna,":broken_heart:","Monday, April 3, 2017"
Bruna,":broken_heart:","Tuesday, April 4, 2017"
Bruna,":relaxed:","Tuesday, April 4, 2017"
Bruna,":raised_hands:","Wednesday, April 5, 2017"
Bruna,":tada:","Wednesday, April 5, 2017"
Jefferson,":tada:,:tada:,:tada:,:confetti_ball:,:confetti_ball:","Wednesday, April 5, 2017"
Bruna,":kissing_heart:","Wednesday, April 5, 2017"
Bruna,":broken_heart:","Wednesday, April 5, 2017"
Bruna,":kissing_heart:","Wednesday, April 5, 2017"
Jefferson,":kissing_heart:","Wednesday, April 5, 2017"
Bruna,":tada:","Wednesday, April 5, 2017"
Bruna,":house:","Wednesday, April 5, 2017"
Jefferson,":stuck_out_tongue_winking_eye:","Thursday, April 6, 2017"
Bruna,":broken_heart:","Thursday, April 6, 2017"
Bruna,":heart:","Thursday, April 6, 2017"
Bruna,":cherry_blossom:,:cherry_blossom:,:cherry_blossom:","Thursday, April 6, 2017"
Bruna,":tada:,:tada:,:tada:,:tada:,:tada:,:tada:","Thursday, April 6, 2017"
Bruna,":heart_eyes:,:heart_eyes:,:heart_eyes:","Thursday, April 6, 2017"
Jefferson,":sob:","Thursday, April 6, 2017"
Bruna,":scream:","Thursday, April 6, 2017"
Bruna,":scream:,:scream:,:scream:,:scream:,:scream:,:scream:,:scream:","Thursday, April 6, 2017"
Jefferson,":house:","Thursday, April 6, 2017"
Jefferson,":stuck_out_tongue_winking_eye:","Thursday, April 6, 2017"
Bruna,":heart:,:heart:,:heart:","Thursday, April 6, 2017"
Bruna,":kissing_heart:","Thursday, April 6, 2017"
Bruna,":kissing_closed_eyes:","Friday, April 7, 2017"
Bruna,":broken_heart:","Friday, April 7, 2017"
Jefferson,":scream:","Friday, April 7, 2017"
Bruna,":house:","Friday, April 7, 2017"
Bruna,":heart:","Friday, April 7, 2017"
Bruna,":grimacing:","Friday, April 7, 2017"
Jefferson,":kissing_heart:,:kissing_heart:,:kissing_heart:","Monday, April 10, 2017"
Bruna,":sleepy:","Monday, April 10, 2017"
Bruna,":bulb:","Monday, April 10, 2017"
Bruna,":heart:","Tuesday, April 11, 2017"
Bruna,":relaxed:","Tuesday, April 11, 2017"
Bruna,":sun_with_face:","Tuesday, April 11, 2017"
Bruna,":relaxed:,:kissing_heart:,:kissing_heart:,:kissing_heart:","Tuesday, April 11, 2017"
Bruna,":persevere:","Tuesday, April 11, 2017"
Bruna,":heart_eyes:","Tuesday, April 11, 2017"
Bruna,":house_with_garden:","Wednesday, April 12, 2017"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:,:kissing_heart:,:kissing_heart:,:kissing_heart:,:kissing_heart:","Thursday, April 13, 2017"
Jefferson,":scream:","Thursday, April 13, 2017"
Bruna,":broken_heart:","Thursday, April 13, 2017"
Bruna,":heart:","Thursday, April 13, 2017"
Bruna,":heart_eyes:","Thursday, April 13, 2017"
Jefferson,":kissing_heart:,:kissing_heart:,:kissing_heart:","Monday, April 17, 2017"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:","Monday, April 17, 2017"
Bruna,":persevere:","Monday, April 17, 2017"
Jefferson,":scream:","Monday, April 17, 2017"
Bruna,":kissing_heart:","Monday, April 17, 2017"
Bruna,":heart_eyes:","Monday, April 17, 2017"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:","Monday, April 17, 2017"
Bruna,":sob:,:sob:,:sob:,:sob:,:sob:,:sob:","Monday, April 17, 2017"
Bruna,":house_with_garden:","Monday, April 17, 2017"
Bruna,":heart_eyes:,:heart_eyes:,:heart_eyes:,:heart_eyes:","Tuesday, April 18, 2017"
Bruna,":heart_eyes:,:heart_eyes:,:heart_eyes:","Tuesday, April 18, 2017"
Bruna,":kissing_heart:","Tuesday, April 18, 2017"
Bruna,":eyes:,:stuck_out_tongue:","Tuesday, April 18, 2017"
Jefferson,":kissing_heart:,:kissing_heart:,:kissing_heart:","Tuesday, April 18, 2017"
Bruna,":kissing_heart:","Wednesday, April 19, 2017"
Bruna,":relaxed:,:relaxed:,:relaxed:","Wednesday, April 19, 2017"
Bruna,":kissing_heart:","Wednesday, April 19, 2017"
Jefferson,":cry:","Wednesday, April 19, 2017"
Bruna,":kissing_heart:","Wednesday, April 19, 2017"
Bruna,":house_with_garden:","Wednesday, April 19, 2017"
Bruna,":clap:,:clap:","Thursday, April 20, 2017"
Bruna,":heart_eyes:","Thursday, April 20, 2017"
Bruna,":heart_eyes:,:heart_eyes:,:heart_eyes:,:heart_eyes:,:heart_eyes:","Thursday, April 20, 2017"
Bruna,":heart_eyes:,:heart_eyes:,:heart_eyes:,:heart_eyes:,:heart_eyes:","Thursday, April 20, 2017"
Bruna,":kissing_heart:","Thursday, April 20, 2017"
Bruna,":heart_eyes:,:heart_eyes:,:heart_eyes:","Thursday, April 20, 2017"
Bruna,":sob:,:sob:,:sob:","Thursday, April 20, 2017"
Bruna,":house_with_garden:","Thursday, April 20, 2017"
Bruna,":kissing_heart:","Thursday, April 20, 2017"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:","Friday, April 21, 2017"
Bruna,":sunglasses:","Monday, April 24, 2017"
Bruna,":sob:","Monday, April 24, 2017"
Bruna,":raised_hands:","Monday, April 24, 2017"
Bruna,":heart_eyes:,:heart_eyes:,:heart_eyes:,:heart_eyes:,:heart_eyes:,:heart_eyes:,:heart_eyes:,:heart_eyes:,:heart_eyes:","Monday, April 24, 2017"
Bruna,":v:,:stuck_out_tongue:,:v:","Monday, April 24, 2017"
Bruna,":heart_eyes:","Monday, April 24, 2017"
Bruna,":v:,:stuck_out_tongue:,:v:","Monday, April 24, 2017"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:","Monday, April 24, 2017"
Jefferson,":kissing_heart:,:kissing_heart:,:kissing_heart:","Monday, April 24, 2017"
Bruna,":stuck_out_tongue:","Monday, April 24, 2017"
Bruna,":kissing_heart:","Monday, April 24, 2017"
Jefferson,":house:","Tuesday, April 25, 2017"
Bruna,":heart:","Tuesday, April 25, 2017"
Bruna,":cry:","Tuesday, April 25, 2017"
Bruna,":raised_hands:,:raised_hands:,:raised_hands:","Tuesday, April 25, 2017"
Bruna,":green_heart:","Tuesday, April 25, 2017"
Bruna,":kissing_heart:","Tuesday, April 25, 2017"
Jefferson,":wink:","Tuesday, April 25, 2017"
Bruna,":relaxed:","Thursday, April 27, 2017"
Bruna,":neutral_face:","Thursday, April 27, 2017"
Bruna,":kissing_heart:","Thursday, April 27, 2017"
Jefferson,":sob:","Friday, April 28, 2017"
Bruna,":kissing_heart:","Friday, April 28, 2017"
Bruna,":grimacing:","Friday, April 28, 2017"
Bruna,":eyes:","Friday, April 28, 2017"
Bruna,":grimacing:","Friday, April 28, 2017"
Bruna,":kissing_heart:","Saturday, April 29, 2017"
Bruna,":raised_hands:","Saturday, April 29, 2017"
Bruna,":relaxed:","Saturday, April 29, 2017"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:","Sunday, April 30, 2017"
Jefferson,":kissing_heart:,:pensive:,:kissing_heart:","Sunday, April 30, 2017"
Bruna,":relaxed:","Sunday, April 30, 2017"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:","Sunday, April 30, 2017"
Bruna,":mask:","Sunday, April 30, 2017"
Bruna,":heart_eyes:,:heart_eyes:,:heart_eyes:","Sunday, April 30, 2017"
Bruna,":sob:","Sunday, April 30, 2017"
Bruna,":broken_heart:","Sunday, April 30, 2017"
Bruna,":kissing_heart:","Sunday, April 30, 2017"
Bruna,":broken_heart:","Sunday, April 30, 2017"
Bruna,":heart_eyes:,:heart_eyes:,:heart_eyes:,:heart_eyes:,:heart_eyes:","Sunday, April 30, 2017"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:,:kissing_heart:,:kissing_heart:,:kissing_heart:","Monday, May 1, 2017"
Jefferson,":kissing_heart:,:kissing_heart:,:kissing_heart:","Monday, May 1, 2017"
Bruna,":heart_eyes:","Monday, May 1, 2017"
Bruna,":relaxed:","Monday, May 1, 2017"
Bruna,":heart_eyes:","Monday, May 1, 2017"
Bruna,":stuck_out_tongue_closed_eyes:","Monday, May 1, 2017"
Bruna,":heart:","Monday, May 1, 2017"
Jefferson,":heart:","Monday, May 1, 2017"
Bruna,":heart:,:heart:,:heart:","Monday, May 1, 2017"
Bruna,":kissing_heart:","Monday, May 1, 2017"
Bruna,":disappointed:","Monday, May 1, 2017"
Bruna,":stuck_out_tongue:","Monday, May 1, 2017"
Bruna,":broken_heart:","Monday, May 1, 2017"
Bruna,":heart_eyes:","Monday, May 1, 2017"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:","Monday, May 1, 2017"
Jefferson,":kissing_heart:,:kissing_heart:,:kissing_heart:","Monday, May 1, 2017"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:","Tuesday, May 2, 2017"
Bruna,":heart:","Tuesday, May 2, 2017"
Bruna,":heart_eyes:","Tuesday, May 2, 2017"
Bruna,":kissing_heart:","Wednesday, May 3, 2017"
Bruna,":heart_eyes:,:heart_eyes:,:heart_eyes:","Wednesday, May 3, 2017"
Jefferson,":heart_eyes:","Wednesday, May 3, 2017"
Jefferson,":kissing_heart:,:kissing_heart:,:kissing_heart:","Wednesday, May 3, 2017"
Bruna,":house_with_garden:","Wednesday, May 3, 2017"
Bruna,":kissing_heart:","Wednesday, May 3, 2017"
Jefferson,":grimacing:","Thursday, May 4, 2017"
Bruna,":eyes:","Thursday, May 4, 2017"
Jefferson,":kissing_heart:,:kissing_heart:,:kissing_heart:","Saturday, May 6, 2017"
Bruna,":heart_eyes:","Saturday, May 6, 2017"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:","Saturday, May 6, 2017"
Bruna,":kissing_heart:","Saturday, May 6, 2017"
Bruna,":heart_eyes:","Saturday, May 6, 2017"
Bruna,":rage:","Saturday, May 6, 2017"
Bruna,":clap:,:clap:,:clap:","Saturday, May 6, 2017"
Bruna,":sob:,:sob:,:sob:,:sob:,:sob:,:sob:,:sob:,:sob:","Monday, May 8, 2017"
Bruna,":broken_heart:","Monday, May 8, 2017"
Jefferson,":kissing_heart:","Monday, May 8, 2017"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:","Monday, May 8, 2017"
Bruna,":house_with_garden:","Monday, May 8, 2017"
Bruna,":kissing_heart:","Monday, May 8, 2017"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:","Monday, May 8, 2017"
Bruna,":muscle:","Monday, May 8, 2017"
Jefferson,":clap:","Monday, May 8, 2017"
Jefferson,":kissing_heart:,:kissing_heart:,:kissing_heart:","Tuesday, May 9, 2017"
Bruna,":yum:","Tuesday, May 9, 2017"
Bruna,":house_with_garden:,:relaxed:","Tuesday, May 9, 2017"
Bruna,":kissing_heart:","Wednesday, May 10, 2017"
Jefferson,":heart_eyes:","Wednesday, May 10, 2017"
Jefferson,":waxing_crescent_moon:","Wednesday, May 10, 2017"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:","Wednesday, May 10, 2017"
Jefferson,":relaxed:","Wednesday, May 10, 2017"
Bruna,":heart_eyes:","Thursday, May 11, 2017"
Bruna,":blush:","Friday, May 12, 2017"
Bruna,":kissing_heart:","Friday, May 12, 2017"
Bruna,":heart_eyes:","Friday, May 12, 2017"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:","Friday, May 12, 2017"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:","Sunday, May 14, 2017"
Bruna,":heart_eyes:","Monday, May 15, 2017"
Bruna,":kissing_heart:","Tuesday, May 16, 2017"
Jefferson,":kissing_heart:,:kissing_heart:,:kissing_heart:","Monday, May 22, 2017"
Bruna,":heart_eyes:,:kissing_heart:,:kissing_heart:,:kissing_heart:,:kissing_heart:","Monday, May 22, 2017"
Jefferson,":wink:","Monday, May 22, 2017"
Bruna,":heart_eyes:","Monday, May 22, 2017"
Bruna,":raised_hands:","Monday, May 22, 2017"
Bruna,":relaxed:,:relaxed:,:relaxed:,:relaxed:,:relaxed:,:relaxed:,:relaxed:","Tuesday, May 23, 2017"
Bruna,":kissing_heart:","Tuesday, May 23, 2017"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:,:kissing_heart:,:kissing_heart:","Wednesday, May 24, 2017"
Bruna,":expressionless:,:expressionless:,:expressionless:,:expressionless:,:expressionless:","Wednesday, May 24, 2017"
Jefferson,":kissing_heart:,:kissing_heart:,:kissing_heart:","Wednesday, May 24, 2017"
Bruna,":heart_eyes:","Wednesday, May 24, 2017"
Jefferson,":sob:","Wednesday, May 24, 2017"
Bruna,":relaxed:,:relaxed:","Wednesday, May 24, 2017"
Jefferson,":unamused:","Wednesday, May 24, 2017"
Bruna,":disappointed:","Wednesday, May 24, 2017"
Jefferson,":smile:","Wednesday, May 24, 2017"
Jefferson,":kissing_heart:,:kissing_heart:,:kissing_heart:","Thursday, May 25, 2017"
Bruna,":house_with_garden:","Thursday, May 25, 2017"
Bruna,":kissing_heart:","Friday, May 26, 2017"
Jefferson,":kissing_heart:,:kissing_heart:,:kissing_heart:","Friday, May 26, 2017"
Jefferson,":runner:","Friday, May 26, 2017"
Bruna,":heart_eyes:","Friday, May 26, 2017"
Bruna,":heart_eyes:,:heart_eyes:,:heart_eyes:","Friday, May 26, 2017"
Bruna,":eyes:","Friday, May 26, 2017"
Bruna,":eyes:,:eyes:,:eyes:","Friday, May 26, 2017"
Bruna,":relaxed:","Friday, May 26, 2017"
Bruna,":disappointed:","Friday, May 26, 2017"
Bruna,":relaxed:","Monday, May 29, 2017"
Bruna,":kissing_heart:","Monday, May 29, 2017"
Bruna,":relaxed:","Monday, May 29, 2017"
Bruna,":muscle:","Tuesday, May 30, 2017"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:","Tuesday, May 30, 2017"
Bruna,":heart_eyes:","Wednesday, May 31, 2017"
Jefferson,":wink:","Friday, June 2, 2017"
Bruna,":broken_heart:,:broken_heart:,:broken_heart:","Friday, June 2, 2017"
Bruna,":heart:","Friday, June 2, 2017"
Bruna,":kissing_heart:,:kissing_heart:","Tuesday, June 6, 2017"
Bruna,":kissing_heart:","Tuesday, June 6, 2017"
Bruna,":kissing_heart:,:kissing_heart:","Wednesday, June 7, 2017"
